MAG,time,reg,genes,total_genes,rel_genes,taxonomy,phylum,family,timef,maxtime,response_type
H1-16-all-fractions_metab_conc_6.Bacteria_69_19,3,up,16,44,0.36363636363636365,d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__UBA5704;s__,p__Acidobacteriota,f__UBA5704,3,24,mid
H1-16-all-fractions_metab_conc_6.Bacteria_69_19,48,none,21,33,0.6363636363636364,d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__UBA5704;s__,p__Acidobacteriota,f__UBA5704,48,24,mid
H1-16-all-fractions_metab_conc_6.Bacteria_69_19,48,up,12,33,0.36363636363636365,d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__UBA5704;s__,p__Acidobacteriota,f__UBA5704,48,24,mid
H1-16-all-fractions_metab_conc_6.Bacteria_69_19,72,none,21,34,0.6176470588235294,d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__UBA5704;s__,p__Acidobacteriota,f__UBA5704,72,24,mid
H1-16-all-fractions_metab_conc_6.Bacteria_69_19,72,up,13,34,0.38235294117647056,d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__UBA5704;s__,p__Acidobacteriota,f__UBA5704,72,24,mid
H1-16-all-fractions_metab_conc_65.Bacteria_66_15,0,none,296,296,1,d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__QHXN01;s__,p__Acidobacteriota,f__Pyrinomonadaceae,0,72,late
H1-16-all-fractions_metab_conc_65.Bacteria_66_15,168,none,138,246,0.5609756097560976,d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__QHXN01;s__,p__Acidobacteriota,f__Pyrinomonadaceae,168,72,late
H1-16-all-fractions_metab_conc_65.Bacteria_66_15,168,up,108,246,0.43902439024390244,d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__QHXN01;s__,p__Acidobacteriota,f__Pyrinomonadaceae,168,72,late
H1-16-all-fractions_metab_conc_65.Bacteria_66_15,24,none,86,149,0.5771812080536913,d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__QHXN01;s__,p__Acidobacteriota,f__Pyrinomonadaceae,24,72,late
H1-16-all-fractions_metab_conc_65.Bacteria_66_15,24,up,63,149,0.4228187919463087,d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__QHXN01;s__,p__Acidobacteriota,f__Pyrinomonadaceae,24,72,late
H1-16-all-fractions_metab_conc_65.Bacteria_66_15,3,none,178,242,0.7355371900826446,d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__QHXN01;s__,p__Acidobacteriota,f__Pyrinomonadaceae,3,72,late
H1-16-all-fractions_metab_conc_65.Bacteria_66_15,3,up,64,242,0.2644628099173554,d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__QHXN01;s__,p__Acidobacteriota,f__Pyrinomonadaceae,3,72,late
H1-16-all-fractions_metab_conc_65.Bacteria_66_15,48,none,83,178,0.46629213483146065,d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__QHXN01;s__,p__Acidobacteriota,f__Pyrinomonadaceae,48,72,late
H1-16-all-fractions_metab_conc_65.Bacteria_66_15,48,up,95,178,0.5337078651685393,d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__QHXN01;s__,p__Acidobacteriota,f__Pyrinomonadaceae,48,72,late
H1-16-all-fractions_metab_conc_65.Bacteria_66_15,72,none,82,178,0.4606741573033708,d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__QHXN01;s__,p__Acidobacteriota,f__Pyrinomonadaceae,72,72,late
H1-16-all-fractions_metab_conc_65.Bacteria_66_15,72,up,96,178,0.5393258426966292,d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__QHXN01;s__,p__Acidobacteriota,f__Pyrinomonadaceae,72,72,late
H1-18-all-fractions_conc_108.Bacteria_69_11,0,none,63,63,1,d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__UBA5704;s__,p__Acidobacteriota,f__UBA5704,0,24,mid
H1-18-all-fractions_conc_108.Bacteria_69_11,168,none,28,41,0.6829268292682927,d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__UBA5704;s__,p__Acidobacteriota,f__UBA5704,168,24,mid
H1-18-all-fractions_conc_108.Bacteria_69_11,168,up,13,41,0.3170731707317073,d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__UBA5704;s__,p__Acidobacteriota,f__UBA5704,168,24,mid
H1-18-all-fractions_conc_108.Bacteria_69_11,24,none,11,21,0.5238095238095238,d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__UBA5704;s__,p__Acidobacteriota,f__UBA5704,24,24,mid
H1-18-all-fractions_conc_108.Bacteria_69_11,24,up,10,21,0.47619047619047616,d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__UBA5704;s__,p__Acidobacteriota,f__UBA5704,24,24,mid
H1-18-all-fractions_conc_108.Bacteria_69_11,3,none,31,40,0.775,d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__UBA5704;s__,p__Acidobacteriota,f__UBA5704,3,24,mid
H1-18-all-fractions_conc_108.Bacteria_69_11,3,up,9,40,0.225,d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__UBA5704;s__,p__Acidobacteriota,f__UBA5704,3,24,mid
H1-18-all-fractions_conc_108.Bacteria_69_11,48,none,20,32,0.625,d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__UBA5704;s__,p__Acidobacteriota,f__UBA5704,48,24,mid
H1-18-all-fractions_conc_108.Bacteria_69_11,48,up,12,32,0.375,d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__UBA5704;s__,p__Acidobacteriota,f__UBA5704,48,24,mid
H1-18-all-fractions_conc_108.Bacteria_69_11,72,none,22,30,0.7333333333333333,d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__UBA5704;s__,p__Acidobacteriota,f__UBA5704,72,24,mid
H1-18-all-fractions_conc_108.Bacteria_69_11,72,up,8,30,0.26666666666666666,d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__UBA5704;s__,p__Acidobacteriota,f__UBA5704,72,24,mid
H1-18-all-fractions_conc_125.Pseudonocardiales_71_10,0,none,88,88,1,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Pseudonocardiaceae;g__Actinophytocola;s__,p__Actinobacteriota,f__Pseudonocardiaceae,0,168,late
H1-18-all-fractions_conc_125.Pseudonocardiales_71_10,168,down,36,100,0.36,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Pseudonocardiaceae;g__Actinophytocola;s__,p__Actinobacteriota,f__Pseudonocardiaceae,168,168,late
H1-18-all-fractions_conc_125.Pseudonocardiales_71_10,168,none,61,100,0.61,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Pseudonocardiaceae;g__Actinophytocola;s__,p__Actinobacteriota,f__Pseudonocardiaceae,168,168,late
H1-18-all-fractions_conc_125.Pseudonocardiales_71_10,168,up,3,100,0.03,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Pseudonocardiaceae;g__Actinophytocola;s__,p__Actinobacteriota,f__Pseudonocardiaceae,168,168,late
H1-18-all-fractions_conc_125.Pseudonocardiales_71_10,24,down,14,70,0.2,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Pseudonocardiaceae;g__Actinophytocola;s__,p__Actinobacteriota,f__Pseudonocardiaceae,24,168,late
H1-18-all-fractions_conc_125.Pseudonocardiales_71_10,24,none,56,70,0.8,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Pseudonocardiaceae;g__Actinophytocola;s__,p__Actinobacteriota,f__Pseudonocardiaceae,24,168,late
H1-18-all-fractions_conc_125.Pseudonocardiales_71_10,3,down,5,98,0.05102040816326531,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Pseudonocardiaceae;g__Actinophytocola;s__,p__Actinobacteriota,f__Pseudonocardiaceae,3,168,late
H1-18-all-fractions_conc_125.Pseudonocardiales_71_10,3,none,92,98,0.9387755102040817,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Pseudonocardiaceae;g__Actinophytocola;s__,p__Actinobacteriota,f__Pseudonocardiaceae,3,168,late
H1-18-all-fractions_conc_125.Pseudonocardiales_71_10,3,up,1,98,0.01020408163265306,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Pseudonocardiaceae;g__Actinophytocola;s__,p__Actinobacteriota,f__Pseudonocardiaceae,3,168,late
H1-18-all-fractions_conc_125.Pseudonocardiales_71_10,48,down,33,80,0.4125,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Pseudonocardiaceae;g__Actinophytocola;s__,p__Actinobacteriota,f__Pseudonocardiaceae,48,168,late
H1-18-all-fractions_conc_125.Pseudonocardiales_71_10,48,none,47,80,0.5875,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Pseudonocardiaceae;g__Actinophytocola;s__,p__Actinobacteriota,f__Pseudonocardiaceae,48,168,late
H1-18-all-fractions_conc_125.Pseudonocardiales_71_10,72,down,30,78,0.38461538461538464,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Pseudonocardiaceae;g__Actinophytocola;s__,p__Actinobacteriota,f__Pseudonocardiaceae,72,168,late
H1-18-all-fractions_conc_125.Pseudonocardiales_71_10,72,none,48,78,0.6153846153846154,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Pseudonocardiaceae;g__Actinophytocola;s__,p__Actinobacteriota,f__Pseudonocardiaceae,72,168,late
H1-18-all-fractions_conc_24.Gemmatimonadetes_68_16,0,none,27,27,1,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__2013-60CM-65-52;s__,p__Gemmatimonadota,f__Gemmatimonadaceae,0,24,mid
H1-18-all-fractions_conc_24.Gemmatimonadetes_68_16,168,none,12,22,0.5454545454545454,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__2013-60CM-65-52;s__,p__Gemmatimonadota,f__Gemmatimonadaceae,168,24,mid
H1-18-all-fractions_conc_24.Gemmatimonadetes_68_16,168,up,10,22,0.45454545454545453,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__2013-60CM-65-52;s__,p__Gemmatimonadota,f__Gemmatimonadaceae,168,24,mid
H1-18-all-fractions_conc_24.Gemmatimonadetes_68_16,24,none,4,15,0.26666666666666666,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__2013-60CM-65-52;s__,p__Gemmatimonadota,f__Gemmatimonadaceae,24,24,mid
H1-18-all-fractions_conc_24.Gemmatimonadetes_68_16,24,up,11,15,0.7333333333333333,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__2013-60CM-65-52;s__,p__Gemmatimonadota,f__Gemmatimonadaceae,24,24,mid
H1-18-all-fractions_conc_24.Gemmatimonadetes_68_16,3,none,8,22,0.36363636363636365,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__2013-60CM-65-52;s__,p__Gemmatimonadota,f__Gemmatimonadaceae,3,24,mid
H1-18-all-fractions_conc_24.Gemmatimonadetes_68_16,3,up,14,22,0.6363636363636364,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__2013-60CM-65-52;s__,p__Gemmatimonadota,f__Gemmatimonadaceae,3,24,mid
H1-18-all-fractions_conc_24.Gemmatimonadetes_68_16,48,none,7,18,0.3888888888888889,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__2013-60CM-65-52;s__,p__Gemmatimonadota,f__Gemmatimonadaceae,48,24,mid
H1-18-all-fractions_conc_24.Gemmatimonadetes_68_16,48,up,11,18,0.6111111111111112,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__2013-60CM-65-52;s__,p__Gemmatimonadota,f__Gemmatimonadaceae,48,24,mid
H1-18-all-fractions_conc_24.Gemmatimonadetes_68_16,72,none,9,18,0.5,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__2013-60CM-65-52;s__,p__Gemmatimonadota,f__Gemmatimonadaceae,72,24,mid
H1-18-all-fractions_conc_24.Gemmatimonadetes_68_16,72,up,9,18,0.5,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__2013-60CM-65-52;s__,p__Gemmatimonadota,f__Gemmatimonadaceae,72,24,mid
H1-18-all-fractions_conc_53.Chloroflexi_64_10,0,none,115,115,1,d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__Roseiflexaceae;g__;s__,p__Chloroflexota,f__Roseiflexaceae,0,168,late
H1-18-all-fractions_conc_53.Chloroflexi_64_10,168,down,16,112,0.14285714285714285,d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__Roseiflexaceae;g__;s__,p__Chloroflexota,f__Roseiflexaceae,168,168,late
H1-18-all-fractions_conc_53.Chloroflexi_64_10,168,none,81,112,0.7232142857142857,d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__Roseiflexaceae;g__;s__,p__Chloroflexota,f__Roseiflexaceae,168,168,late
H1-18-all-fractions_conc_53.Chloroflexi_64_10,168,up,15,112,0.13392857142857142,d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__Roseiflexaceae;g__;s__,p__Chloroflexota,f__Roseiflexaceae,168,168,late
H1-18-all-fractions_conc_53.Chloroflexi_64_10,24,down,12,64,0.1875,d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__Roseiflexaceae;g__;s__,p__Chloroflexota,f__Roseiflexaceae,24,168,late
H1-18-all-fractions_conc_53.Chloroflexi_64_10,24,none,52,64,0.8125,d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__Roseiflexaceae;g__;s__,p__Chloroflexota,f__Roseiflexaceae,24,168,late
H1-18-all-fractions_conc_53.Chloroflexi_64_10,3,down,51,108,0.4722222222222222,d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__Roseiflexaceae;g__;s__,p__Chloroflexota,f__Roseiflexaceae,3,168,late
H1-18-all-fractions_conc_53.Chloroflexi_64_10,3,none,57,108,0.5277777777777778,d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__Roseiflexaceae;g__;s__,p__Chloroflexota,f__Roseiflexaceae,3,168,late
H1-18-all-fractions_conc_53.Chloroflexi_64_10,48,down,9,71,0.1267605633802817,d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__Roseiflexaceae;g__;s__,p__Chloroflexota,f__Roseiflexaceae,48,168,late
H1-18-all-fractions_conc_53.Chloroflexi_64_10,48,none,60,71,0.8450704225352113,d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__Roseiflexaceae;g__;s__,p__Chloroflexota,f__Roseiflexaceae,48,168,late
H1-18-all-fractions_conc_53.Chloroflexi_64_10,48,up,2,71,0.028169014084507043,d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__Roseiflexaceae;g__;s__,p__Chloroflexota,f__Roseiflexaceae,48,168,late
H1-18-all-fractions_conc_53.Chloroflexi_64_10,72,down,10,68,0.14705882352941177,d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__Roseiflexaceae;g__;s__,p__Chloroflexota,f__Roseiflexaceae,72,168,late
H1-18-all-fractions_conc_53.Chloroflexi_64_10,72,none,51,68,0.75,d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__Roseiflexaceae;g__;s__,p__Chloroflexota,f__Roseiflexaceae,72,168,late
H1-18-all-fractions_conc_53.Chloroflexi_64_10,72,up,7,68,0.10294117647058823,d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__Roseiflexaceae;g__;s__,p__Chloroflexota,f__Roseiflexaceae,72,168,late
H1-18-all-fractions_conc_55.Burkholderiales_64_14,0,none,32,32,1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Massilia;s__,p__Proteobacteria,f__Burkholderiaceae,0,48,mid
H1-18-all-fractions_conc_55.Burkholderiales_64_14,168,none,16,23,0.6956521739130435,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Massilia;s__,p__Proteobacteria,f__Burkholderiaceae,168,48,mid
H1-18-all-fractions_conc_55.Burkholderiales_64_14,168,up,7,23,0.30434782608695654,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Massilia;s__,p__Proteobacteria,f__Burkholderiaceae,168,48,mid
H1-18-all-fractions_conc_55.Burkholderiales_64_14,24,none,9,11,0.8181818181818182,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Massilia;s__,p__Proteobacteria,f__Burkholderiaceae,24,48,mid
H1-18-all-fractions_conc_55.Burkholderiales_64_14,24,up,2,11,0.18181818181818182,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Massilia;s__,p__Proteobacteria,f__Burkholderiaceae,24,48,mid
H1-18-all-fractions_conc_55.Burkholderiales_64_14,3,none,21,22,0.9545454545454546,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Massilia;s__,p__Proteobacteria,f__Burkholderiaceae,3,48,mid
H1-18-all-fractions_conc_55.Burkholderiales_64_14,3,up,1,22,0.045454545454545456,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Massilia;s__,p__Proteobacteria,f__Burkholderiaceae,3,48,mid
H1-18-all-fractions_conc_55.Burkholderiales_64_14,48,none,8,13,0.6153846153846154,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Massilia;s__,p__Proteobacteria,f__Burkholderiaceae,48,48,mid
H1-18-all-fractions_conc_55.Burkholderiales_64_14,48,up,5,13,0.38461538461538464,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Massilia;s__,p__Proteobacteria,f__Burkholderiaceae,48,48,mid
H1-18-all-fractions_conc_55.Burkholderiales_64_14,72,none,9,14,0.6428571428571429,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Massilia;s__,p__Proteobacteria,f__Burkholderiaceae,72,48,mid
H1-18-all-fractions_conc_55.Burkholderiales_64_14,72,up,5,14,0.35714285714285715,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Massilia;s__,p__Proteobacteria,f__Burkholderiaceae,72,48,mid
H1-18-all-fractions_conc_96.Pseudonocardiales_70_16,0,none,26,26,1,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Pseudonocardiaceae;g__Labedaea;s__,p__Actinobacteriota,f__Pseudonocardiaceae,0,3,early
H1-18-all-fractions_conc_96.Pseudonocardiales_70_16,168,down,8,25,0.32,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Pseudonocardiaceae;g__Labedaea;s__,p__Actinobacteriota,f__Pseudonocardiaceae,168,3,early
H1-18-all-fractions_conc_96.Pseudonocardiales_70_16,168,none,17,25,0.68,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Pseudonocardiaceae;g__Labedaea;s__,p__Actinobacteriota,f__Pseudonocardiaceae,168,3,early
H1-18-all-fractions_conc_96.Pseudonocardiales_70_16,24,down,4,22,0.18181818181818182,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Pseudonocardiaceae;g__Labedaea;s__,p__Actinobacteriota,f__Pseudonocardiaceae,24,3,early
H1-18-all-fractions_conc_96.Pseudonocardiales_70_16,24,none,18,22,0.8181818181818182,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Pseudonocardiaceae;g__Labedaea;s__,p__Actinobacteriota,f__Pseudonocardiaceae,24,3,early
H1-18-all-fractions_conc_96.Pseudonocardiales_70_16,3,down,4,24,0.16666666666666666,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Pseudonocardiaceae;g__Labedaea;s__,p__Actinobacteriota,f__Pseudonocardiaceae,3,3,early
H1-18-all-fractions_conc_96.Pseudonocardiales_70_16,3,none,19,24,0.7916666666666666,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Pseudonocardiaceae;g__Labedaea;s__,p__Actinobacteriota,f__Pseudonocardiaceae,3,3,early
H1-18-all-fractions_conc_96.Pseudonocardiales_70_16,3,up,1,24,0.041666666666666664,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Pseudonocardiaceae;g__Labedaea;s__,p__Actinobacteriota,f__Pseudonocardiaceae,3,3,early
H1-18-all-fractions_conc_96.Pseudonocardiales_70_16,48,down,6,23,0.2608695652173913,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Pseudonocardiaceae;g__Labedaea;s__,p__Actinobacteriota,f__Pseudonocardiaceae,48,3,early
H1-18-all-fractions_conc_96.Pseudonocardiales_70_16,48,none,17,23,0.7391304347826086,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Pseudonocardiaceae;g__Labedaea;s__,p__Actinobacteriota,f__Pseudonocardiaceae,48,3,early
H1-18-all-fractions_conc_96.Pseudonocardiales_70_16,72,down,10,22,0.45454545454545453,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Pseudonocardiaceae;g__Labedaea;s__,p__Actinobacteriota,f__Pseudonocardiaceae,72,3,early
H1-18-all-fractions_conc_96.Pseudonocardiales_70_16,72,none,12,22,0.5454545454545454,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Pseudonocardiaceae;g__Labedaea;s__,p__Actinobacteriota,f__Pseudonocardiaceae,72,3,early
H1-18-all-fractions_metab_conc_37.Gemmatimonadetes_69_16,0,none,113,113,1,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__AG11;s__,p__Gemmatimonadota,f__Gemmatimonadaceae,0,48,mid
H1-18-all-fractions_metab_conc_37.Gemmatimonadetes_69_16,168,none,59,105,0.5619047619047619,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__AG11;s__,p__Gemmatimonadota,f__Gemmatimonadaceae,168,48,mid
H1-18-all-fractions_metab_conc_37.Gemmatimonadetes_69_16,168,up,46,105,0.4380952380952381,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__AG11;s__,p__Gemmatimonadota,f__Gemmatimonadaceae,168,48,mid
H1-18-all-fractions_metab_conc_37.Gemmatimonadetes_69_16,24,none,23,63,0.36507936507936506,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__AG11;s__,p__Gemmatimonadota,f__Gemmatimonadaceae,24,48,mid
H1-18-all-fractions_metab_conc_37.Gemmatimonadetes_69_16,24,up,40,63,0.6349206349206349,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__AG11;s__,p__Gemmatimonadota,f__Gemmatimonadaceae,24,48,mid
H1-18-all-fractions_metab_conc_37.Gemmatimonadetes_69_16,3,down,1,104,0.009615384615384616,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__AG11;s__,p__Gemmatimonadota,f__Gemmatimonadaceae,3,48,mid
H1-18-all-fractions_metab_conc_37.Gemmatimonadetes_69_16,3,none,58,104,0.5576923076923077,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__AG11;s__,p__Gemmatimonadota,f__Gemmatimonadaceae,3,48,mid
H1-18-all-fractions_metab_conc_37.Gemmatimonadetes_69_16,3,up,45,104,0.4326923076923077,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__AG11;s__,p__Gemmatimonadota,f__Gemmatimonadaceae,3,48,mid
H1-18-all-fractions_metab_conc_37.Gemmatimonadetes_69_16,48,none,20,74,0.2702702702702703,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__AG11;s__,p__Gemmatimonadota,f__Gemmatimonadaceae,48,48,mid
